step,bsf,mean_fitness_classic,min_fitness_classic,max_fitness_classic,mean_fitness_custom,min_fitness_custom,max_fitness_custom,sq_distance_diversity
0.0,32.99246901286586,-6.692995017163539,-18.783343345017062,6.473085463091177,-92.34226966718181,-103.28824679499725,-32.99246901286586,105596.93346758262
1.0,7.914004203507687,-6.342733136216529,-18.71395880205648,11.935524725971725,-85.80475386590864,-113.24388366603685,-7.914004203507687,94036.88053176715
2.0,7.914004203507687,-7.361182228851568,-19.191929433228797,11.935524725971725,-84.29915558362647,-116.06292389404177,-8.42844401406115,87716.61963429555
3.0,-1.027385156617143,-7.200543914082152,-18.913128349709314,20.960384863959824,-76.22557233669113,-114.09064113153609,1.027385156617143,84138.80958453377
4.0,-1.027385156617143,-2.8824026400805733,-18.381052335817447,14.628282129932092,-73.26191577275632,-118.88286646165986,-8.222811218217906,81633.43691693453
5.0,-1.027385156617143,2.215533687032602,-13.955836715164818,14.924402182148995,-53.554144900912,-114.1769566377428,-6.70560362769411,78116.29461045453
6.0,-1.027385156617143,2.118983759114924,-18.313932624660474,12.226366091224756,-51.68382763043378,-114.18680896826805,-9.002315588268495,77868.25259327183
7.0,-1.027385156617143,6.683286588680906,-7.973912492055648,11.935524725971725,-38.01178002596481,-105.7290577469554,-9.018679669529902,76840.17548803198
8.0,-1.027385156617143,8.189261948056448,-11.862299439322232,11.935524725971725,-28.031336468523303,-112.63105051833992,-7.914004203507687,77001.92915146082
9.0,-7.786686060746824,7.710612133450427,-11.862299439322232,27.92672527374989,-31.681687819148628,-114.18680896826805,7.786686060746824,77914.64489772347
10.0,-7.786686060746824,8.136252962825871,-13.000998630290669,11.935524725971725,-27.25106276389792,-114.18680896826805,-9.018679669529902,76397.23117254587
11.0,-7.786686060746824,9.37159466508622,-11.9547261371408,14.390288005545692,-21.05237379697949,-114.29747820691196,-9.018679669529902,74721.56016110924
12.0,-7.786686060746824,8.205030561198193,-11.862299439322232,11.935524725971725,-27.180269966682385,-114.18680896826805,-9.018679669529902,74997.40004721485
13.0,-7.786686060746824,7.719589857625341,-11.862299439322232,11.939006547011743,-27.206608745807294,-114.18680896826805,-9.014626122468385,75657.22990878133
14.0,-7.786686060746824,8.762865820951165,-14.023967085349437,11.935524725971725,-23.78917969953446,-114.18680896826805,-9.018679669529902,75068.61038279654
15.0,-7.786686060746824,9.637867643856385,-11.862299439322232,15.43200253956143,-21.12226885105065,-114.18680896826805,-9.018679669529902,74875.01142723768
16.0,-7.786686060746824,10.623566736171135,-11.862299439322232,16.86937551277855,-16.030690616933974,-114.18680896826805,-3.6500257242554213,73387.4497508734
17.0,-7.786686060746824,10.822502981016424,-10.368967431338323,16.539353160821495,-13.23700891162514,-110.88899014010931,-3.754084802414951,75331.27909386234
18.0,-7.786686060746824,11.346790999517964,-11.463890369039952,12.024373857108408,-11.48093991259033,-112.97191326158912,-8.509804978046141,74865.24527676156
19.0,-7.786686060746824,11.644153177664345,-11.58232973356531,11.935524725971725,-10.864418529686734,-113.494932271083,-9.018679669529902,74523.2360326827
20.0,-7.786686060746824,10.782620439122338,-13.263755587109387,12.024373857108408,-12.65669533194236,-113.9023932747741,-8.850022016865758,74527.28808752223
21.0,-7.786686060746824,10.529702857193689,-11.870792527037551,16.46894694132307,-16.823671906188594,-114.19697665713005,-9.018679669529902,75693.19508688794
22.0,-7.786686060746824,10.495453582274976,-10.667248394379673,11.935524725971725,-14.357694064163782,-111.62345101018683,-9.018679669529902,75862.21920551118
