step, bsf, mean_fitness, std_fitness, min_fitness, max_fitness, sq_disance_diversity
0, 39.47853908213776, -1.325552723419918, 9.109609281066431, -6.875232087276577, 39.47853908213776, 1.746556087923286e+16
1, 39.47853908213776, 17.380222536589937, 11.92516302205913, -4.812184355372417, 39.47853908213776, 1.6683537509018812e+16
2, 39.47853908213776, 35.740090595676044, 5.3669997925519635, 13.009567413221264, 39.47853908213776, 9030355767737146.0
3, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 5327868.727885697
4, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 7267705.784820522
5, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 9170188.103859464
6, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 10845156.574790632
7, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 12736155.18175201
8, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 14754234.581314286
9, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 16567264.177361364
10, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 18229561.699487153
11, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 20159272.407682728
12, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 22044703.245485324
13, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 23187953.23508219
14, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 24809022.988671508
15, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 26427993.643542524
16, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 27590601.66540386
17, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 29710250.001246553
18, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 31360541.516869575
19, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 33401783.06190868
20, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 33969688.67261321
21, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 34905375.47717044
22, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 37148893.08248276
23, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 38141220.07997219
24, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 40030773.78086798
25, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 41061138.373746745
26, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 42209150.01467062
27, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 44632983.480171576
28, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 45986323.80649042
29, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 47780326.769419745
30, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 46865044.98093584
31, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 47261524.28062994
32, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 48671246.622290686
33, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 49846461.36202061
34, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 51889217.109214395
35, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 53149882.25563506
36, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 50163999.64524618
37, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 54937819.18392906
38, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 55393080.99956419
39, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 57067165.12279721
40, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 56498764.75709145
41, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 60049929.287741646
42, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 63146210.40445438
43, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 64608688.10687005
44, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 65931438.78500697
45, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 64966191.60637093
46, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 66393948.20630842
47, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 68577943.42513365
48, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 73278383.7740261
49, 39.47853908213776, 39.47853908213776, 0.0, 39.47853908213776, 39.47853908213776, 72107447.0650742
