step, bsf, mean_fitness, std_fitness, min_fitness, max_fitness, sq_disance_diversity
0, 65.80763751052513, -0.7952671051155437, 11.220603378104222, -6.490723534502507, 65.80763751052513, 1.7579122171152776e+16
1, 65.80763751052513, 8.499024322822612, 16.627746933484385, -6.3818160174060985, 65.80763751052513, 9941030298624954.0
2, 65.80763751052513, 13.445284961149195, 16.633366354802412, -6.342121418721152, 65.80763751052513, 5363637889228227.0
3, 83.9397425546912, 15.21060454955018, 18.35625713399774, -5.913503005638271, 83.9397425546912, 3821948337496670.5
4, 83.9397425546912, 19.011554847431167, 21.078720827608905, -6.208590026096629, 83.9397425546912, 2754676603444214.5
5, 85.2414909713855, 30.428021633624656, 26.14658937964637, -6.253828811575473, 85.2414909713855, 1388257647860731.2
6, 85.70424995824665, 50.86829568965405, 28.879816302749248, -6.089044875446846, 85.70424995824665, 371902081772768.06
7, 86.51148899640884, 64.98829549028952, 20.94963658873201, -6.126869184114185, 86.51148899640884, 161823065896661.44
8, 87.59458214576861, 66.91210195818766, 19.097706080701155, 2.8137913760995055, 87.59458214576861, 97859739786002.9
9, 87.59458214576861, 72.69728843987716, 17.18263145527061, 20.69555119757802, 87.59458214576861, 36532660161909.336
10, 87.59458214576861, 77.21835838859961, 13.074931161508234, 3.057200624873299, 87.59458214576861, 26577984636023.945
11, 87.59458214576861, 83.26842989335427, 5.444684644487811, 65.65787858127885, 87.59458214576861, 6729986843108.716
12, 87.59458214576861, 86.02972659955967, 4.637848876404047, 65.36143221083348, 87.59458214576861, 1984534427621.3032
13, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 11029271.169036578
14, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 11363997.3851814
15, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 11727537.438598732
16, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 11939036.839679476
17, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12086318.181358777
18, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 11827043.500237
19, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12385805.737203017
20, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12270233.278733887
21, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12234968.119959021
22, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12230050.190528044
23, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12062229.122771943
24, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12475476.654158682
25, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12058920.046049828
26, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12233873.073114159
27, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12220003.19262744
28, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12330870.35251974
29, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12568253.523173008
30, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12352382.982016496
31, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12043897.983773297
32, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 11981264.671923894
33, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12013714.626887713
34, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12040966.980706517
35, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12085850.863580761
36, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12020508.826958615
37, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12144375.232213706
38, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12192419.725208318
39, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12186020.209058762
40, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12262496.891664023
41, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12233411.988654945
42, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12200556.760719582
43, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 12160506.945215529
44, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 11950207.495682178
45, 87.59458214576861, 87.5945821457686, 1.4210854715202004e-14, 87.59458214576861, 87.59458214576861, 11928865.887262288
