step, bsf, mean_fitness, std_fitness, min_fitness, max_fitness, sq_disance_diversity
0, 30.807043149109788, -1.5057170924675285, 8.14405163071119, -7.024649030453636, 30.807043149109788, 1.7575883580696546e+16
1, 56.53853182364628, 8.032348442704818, 12.22311363744861, -6.20050917404269, 56.53853182364628, 8907449864528972.0
2, 66.21617481767026, 12.194653679902341, 15.409637506084664, -5.645446897643238, 66.21617481767026, 4857402598970230.0
3, 74.70843086044168, 18.016870530876965, 20.640910192152234, -5.966146739123692, 74.70843086044168, 2465991882810801.5
4, 74.70843086044168, 15.365141814093608, 16.084703156566267, -5.998936561946683, 56.591471208940504, 1493620511504212.8
5, 74.70843086044168, 21.605736749724183, 21.20759960957205, -6.251903883165888, 66.58835394814496, 1000942681080570.2
6, 75.45092391510478, 33.89726120903225, 16.55111823077033, -5.8522024797744745, 75.45092391510478, 830578413045995.8
7, 75.45092391510478, 40.44345109919615, 17.546942194543725, 3.021114235098879, 75.31982739098294, 515340525629073.06
8, 75.46661051127248, 54.16201067504906, 14.864194997572833, 12.46661051127248, 75.46661051127248, 132864887895135.97
9, 75.46661051127248, 52.991243678212776, 13.889273457509892, 30.56627799644576, 75.31982739098294, 133406513066102.31
10, 75.46661051127248, 60.65151114376562, 14.657769763140767, 39.68679402095821, 75.31982739098294, 175227118620317.9
11, 75.46661051127248, 74.69673292062615, 4.407402229558264, 39.68679402095821, 75.31982739098294, 6671947500863.438
12, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 3904681.4010281144
13, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4085836.995577841
14, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4217536.437075525
15, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4219818.989791271
16, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4284792.188544295
17, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4380859.296611028
18, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4429966.503287582
19, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4357221.016495545
20, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4368879.394262761
21, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4391733.263395911
22, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4360384.87087801
23, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4420793.925934702
24, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4454097.139193764
25, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4368388.238726044
26, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4508664.837461096
27, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4510524.664504735
28, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4420809.889292763
29, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4476805.134108847
30, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4491670.323289687
31, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4441092.144995997
32, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4458456.470553335
33, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4361365.473603462
34, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4288235.501630103
35, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4411257.760417941
36, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4361869.312054398
37, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4384606.54403773
38, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4440183.367314825
39, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4473591.752688026
40, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4331672.590979553
41, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4383944.451740444
42, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4354579.713058047
43, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4365011.551614391
44, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4334490.77051383
45, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4286926.876596674
46, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4301394.71272546
47, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4476796.328155771
48, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4379617.894246931
49, 75.46661051127248, 75.31982739098294, 0.0, 75.31982739098294, 75.31982739098294, 4363907.64452463
