step, bsf, mean_fitness, std_fitness, min_fitness, max_fitness, sq_disance_diversity
0, 92.37964417492167, 10.134849463693037, 30.212413932689284, -6.594413459749778, 92.37964417492167, 1.7435576398683494e+16
1, 92.57611947915372, 53.19254020128002, 33.95252990085143, -6.603943824600473, 92.57611947915372, 9863569420831428.0
2, 92.58272016318507, 60.96251704264113, 33.520881919081354, -5.796057750765372, 92.58272016318507, 5635426613196727.0
3, 92.58272016318507, 74.93215259742978, 26.3278324602432, 2.2618475054040426, 92.58272016318507, 2981349414268713.0
4, 92.58272016318507, 91.57130223926264, 2.435603840061588, 83.61382834514532, 92.58272016318507, 621751484262629.0
5, 92.58272016318507, 92.58265415634477, 0.0006567597687508335, 92.57611947915372, 92.58272016318507, 15550485884428.87
6, 92.58272016318507, 92.58252214266415, 0.0011259923462172714, 92.57611947915372, 92.58272016318507, 9265203824672.193
7, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 5773021916855.025
8, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 3466458506404.763
9, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 1538027649684.8223
10, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 681781831989.8096
11, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 376937669418.24255
12, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 189463276322.36804
13, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 118902728877.45853
14, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 61409528226.07407
15, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 30644304495.52144
16, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 18036129033.727066
17, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 9894542986.211147
18, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 6844588248.042133
19, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 3303471011.46862
20, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 2200038387.1532145
21, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 1255035342.6379492
22, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 585455056.2038381
23, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 410005652.1117468
24, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 259891981.49844244
25, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 139039523.19643477
26, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 81206522.7954653
27, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 52811082.2941463
28, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 22552323.406763658
29, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 13251673.750688849
30, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 8712834.469340391
31, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 4514682.341189957
32, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 2436522.1609165883
33, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 1357272.2918314855
34, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 763878.7707640883
35, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 412379.4135991497
36, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 245983.55797696082
37, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 167664.82483684266
38, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 115049.84097285537
39, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 77268.52087852685
40, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 54374.68597521545
41, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 42608.43642627012
42, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 37332.42306670436
43, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 34632.62918874963
44, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 32736.579985584496
45, 92.58272016318507, 92.5827201631851, 2.842170943040401e-14, 92.58272016318507, 92.58272016318507, 31373.762963865396
