step, bsf, mean_fitness, std_fitness, min_fitness, max_fitness, sq_disance_diversity
0, 30.228558876869982, -2.826257238683691, 6.210488252069794, -7.026426808699635, 30.228558876869982, 1.7643514660776484e+16
1, 30.61550493721091, -0.6884194771306252, 8.310671295110023, -7.395107546562485, 30.61550493721091, 1.665216729528646e+16
2, 39.676990020861595, 4.316304788758475, 10.964931411204326, -6.603943824600473, 39.676990020861595, 1.5418717037135668e+16
3, 39.676990020861595, 9.679948422660072, 12.975828564262345, -6.021023349349527, 39.676990020861595, 1.3463692824368894e+16
4, 57.60637245364764, 9.6371205860446, 15.800273694646013, -5.8664680569332965, 57.60637245364764, 1.1377914289098838e+16
5, 57.60637245364764, 11.34009148633332, 17.384941188590087, -5.843544417031359, 57.60637245364764, 8248348363069506.0
6, 85.33065437104558, 17.93624876936291, 20.306032941285107, -5.82600010738045, 85.33065437104558, 6174336674214681.0
7, 85.97550493721094, 22.366828873163758, 24.12762162534711, -6.100318952020064, 85.97550493721094, 4824236837036430.0
8, 85.97550493721094, 23.127238950042326, 26.512392703483147, -6.398594934535208, 85.76835394814498, 4561962988135590.0
9, 85.97550493721094, 22.116938749479264, 25.4789391149262, -5.081404364984462, 85.76835394814498, 4294566684492716.5
10, 85.97550493721094, 35.698866239029556, 34.2194807515245, -5.697093486505405, 85.83282822853991, 3702425753021376.5
11, 85.97550493721094, 80.71085571042315, 15.114303905879451, -5.327876168789581, 85.83282822853991, 767731484774121.6
12, 85.97550493721094, 79.07064081573655, 18.035146892985267, 21.691732302598794, 85.83282822853991, 571985360256860.2
13, 85.97550493721094, 80.364867188279, 15.47290470261081, 21.691732302598794, 85.83282822853991, 447969903278562.9
14, 85.97550493721094, 83.4192556174015, 10.40556339890143, 21.691732302598794, 85.83282822853991, 454326567616320.44
15, 85.97550493721094, 81.64675713845979, 13.028815536993053, 21.47454706086822, 85.83282822853991, 465728357356411.75
16, 85.97550493721094, 83.28997823801528, 8.065492306901941, 57.64341372532799, 85.83282822853991, 437837840456148.9
17, 85.97550493721094, 82.36385653850253, 10.433160770301713, 21.47454706086822, 85.83282822853991, 432755392227290.44
18, 85.97550493721094, 83.28997823801528, 8.065492306901941, 57.64341372532799, 85.83282822853991, 387552456623109.1
19, 85.97550493721094, 84.42013378935955, 6.143016911082477, 57.64341372532799, 85.83282822853991, 382947081910957.75
20, 85.97550493721094, 82.4423615745071, 9.157641918305101, 57.64341372532799, 85.83282822853991, 399727955849235.06
21, 85.97550493721094, 84.13759490152349, 6.693655113984922, 57.64341372532799, 85.83282822853991, 360712215710276.44
22, 85.97550493721094, 83.00743935017923, 8.454697060374691, 57.64341372532799, 85.83282822853991, 376275242017701.4
23, 85.97550493721094, 84.98521156503168, 4.808426291495485, 57.64341372532799, 85.83282822853991, 349357199012789.1
24, 85.97550493721094, 83.28997823801528, 8.065492306901941, 57.64341372532799, 85.83282822853991, 361430104109354.56
25, 85.97550493721094, 84.13759490152349, 6.693655113984922, 57.64341372532799, 85.83282822853991, 349338219977404.0
26, 85.97550493721094, 84.70267267719562, 5.52346252892466, 57.64341372532799, 85.83282822853991, 338095344302147.8
27, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 317649484726201.25
28, 85.97550493721094, 85.55028934070386, 2.8047538655874296, 57.64341372532799, 85.83282822853991, 337083382121135.6
29, 85.97550493721094, 85.55028934070386, 2.8047538655874296, 57.64341372532799, 85.83282822853991, 315035427005500.06
30, 85.97550493721094, 85.55028934070386, 2.8047538655874296, 57.64341372532799, 85.83282822853991, 308394335963067.75
31, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 310575919218671.25
32, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 311257258295135.8
33, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 306218505141169.94
34, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 300511902663320.0
35, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 294091920663658.6
36, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 296588978369441.06
37, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 294798591560405.3
38, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 302342231081148.8
39, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 292039768062431.2
40, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 299445093566099.44
41, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 295627236215376.25
42, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 283493229097805.25
43, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 278532622750057.97
44, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 272803240643539.44
45, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 292664608603586.6
46, 85.97550493721094, 85.83282822853992, 1.4210854715202004e-14, 85.83282822853991, 85.83282822853991, 279424606967124.5
