step, bsf, mean_fitness, std_fitness, min_fitness, max_fitness, sq_disance_diversity
0, 66.33703951986405, -1.716572411365869, 11.107264786044864, -7.291656209174461, 66.33703951986405, 1.7691636653109856e+16
1, 66.33703951986405, 4.765972716812438, 11.13308315421163, -6.723832440821209, 38.83458214576858, 1.6792263991657078e+16
2, 66.51936107665802, 5.837169071235701, 13.358238799102166, -6.4216222678065185, 66.51936107665802, 1.5065983133159578e+16
3, 66.51936107665802, 10.625624458065463, 16.71803197566784, -5.902633333401366, 66.51936107665802, 1.3328970023499448e+16
4, 66.51936107665802, 16.040915817352744, 16.141031019764394, -7.145196134997172, 66.51936107665802, 1.0771291081717854e+16
5, 66.51936107665802, 21.537528657294338, 19.583781915025135, -5.680172609017068, 66.51936107665802, 8491250294558856.0
6, 75.45873645484157, 31.525487996740058, 20.801728925575958, -5.579729825986222, 75.45873645484157, 5472542372228958.0
7, 75.45873645484157, 44.86734738575854, 21.63180333458673, -5.579729825986222, 66.53193985886487, 2061967317425852.8
8, 75.45873645484157, 66.5242638152528, 0.0056269844651270625, 66.51520306650934, 66.53193985886487, 45613910883727.99
9, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 7560735489866.388
10, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 11196316964364.275
11, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 3818872023862.5703
12, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 29969297394.38112
13, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 15997387.391630057
14, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 17341522.56862027
15, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 18847694.024447225
16, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 20693376.815303687
17, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 22766705.453322675
18, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 24335388.477240123
19, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 26193258.95070316
20, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 27820326.425967824
21, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 29063924.511210095
22, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 30612155.88605679
23, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 32111398.0435482
24, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 33515377.3825715
25, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 35296874.30461393
26, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 37030019.355217
27, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 38686894.94512229
28, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 40780175.57855822
29, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 42702626.563305
30, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 43931931.0418086
31, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 45623345.414240964
32, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 47081279.670698
33, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 48610527.14623831
34, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 50563398.303861536
35, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 52403955.209822565
36, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 54213147.46793651
37, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 56042623.669432804
38, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 57255998.927339576
39, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 59326450.865351535
40, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 60241958.01031958
41, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 62004125.46050122
42, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 62891628.948250026
43, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 64142746.008751005
44, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 65116869.95397253
45, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 65812871.33467493
46, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 66651752.751815066
47, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 66980455.39556211
48, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 68228106.70583569
49, 75.45873645484157, 66.53193985886487, 0.0, 66.53193985886487, 66.53193985886487, 70587864.83071809
