step,bsf,mean_fitness_classic,min_fitness_classic,max_fitness_classic,mean_fitness_custom,min_fitness_custom,max_fitness_custom,sq_distance_diversity
0.0,-20.930081519303947,-4.240409373547346,-11.752145399986683,23.152198410800622,-213.6546387740907,-252.69937448862194,20.930081519303947,104833.10922546385
1.0,-88.85299308453007,-1.860750824008507,-12.610826663288048,20.804248265976632,-173.5843823934291,-253.44013997479175,88.85299308453007,96133.0003723831
2.0,-88.85299308453007,0.2450668309832144,-24.65341489156117,24.199369327097713,-151.59238276352337,-249.4821530232013,20.647883263062035,88073.30091686638
3.0,-114.86257365524753,3.0747454364007387,-10.561167088732386,37.47735766254329,-130.34194651292677,-247.3040938523634,114.86257365524753,82734.84022352203
4.0,-114.86257365524753,9.222026148734757,-11.917003439307432,34.987266896633386,-61.99921814512134,-247.72645742026492,111.48529546230569,80903.12637198891
5.0,-114.86257365524753,12.65316936271732,-8.710678015290444,22.633227074809554,-38.900797743039064,-246.73704781822812,16.65866649343525,77643.09131444353
6.0,-186.14181217427003,17.255025082032166,-6.593552758375175,29.82738817303712,-6.304645907105283,-247.00884624236636,186.14181217427003,76701.55167939136
7.0,-186.14181217427003,15.234241615766573,-11.186546710379373,26.451284583725894,-29.701820427620987,-251.92863292454322,103.21458527595166,76057.49645697209
8.0,-186.14181217427003,16.680248754748607,-7.202595834087509,38.577839835298306,-22.476876075899895,-247.40370938424624,115.44294167202972,75539.9022143876
9.0,-186.14181217427003,15.86278111942625,-9.492947223961682,43.75601794556009,-20.902351373247985,-249.9380780796843,182.88682015655138,76584.22495680358
10.0,-195.3194282182256,15.554169117279011,-7.875680460984296,38.58870553438834,-29.489313301291887,-248.15405831647539,195.3194282182256,74783.76807892302
11.0,-195.3194282182256,16.1609699294392,-6.1425154100638935,43.91257054670036,-26.5869492098051,-246.18653453690388,187.71337468314476,74089.96260776324
12.0,-195.3194282182256,13.879712198700757,-13.493470093581411,38.58487634372411,-45.967298900918586,-247.06339078489813,116.6282361709616,75338.1233568746
13.0,-195.3194282182256,17.13775773041345,-11.63927200682376,33.25510034814014,-12.441876881665669,-247.81862357342698,189.90786871003004,74920.599837124
14.0,-195.3194282182256,18.555397341651712,-6.1425154100638935,36.34532513920759,-12.30861386490655,-246.1516221748965,190.76308392965234,76158.38928248662
15.0,-195.3194282182256,17.879655419258967,-5.998501417889191,35.01200674000468,-11.61342070750859,-168.15651202853513,191.70672967056055,75002.74276711667
16.0,-195.3194282182256,18.54739974790328,-6.725333048118527,37.6307115570025,-8.1240518379886,-249.80055694783917,188.72570530571386,77767.06810921873
17.0,-195.3194282182256,17.82731878512688,-6.725333048118527,38.604333722141504,-8.45215076661452,-246.74541300392593,191.81902288413937,78195.31955868498
18.0,-195.3194282182256,17.350332370497593,-1.133489083946202,39.61890567126494,-20.103469709032193,-239.37596339043756,190.5965134367991,78659.77964570941
19.0,-276.9857918697789,17.95482446655909,-10.328915573406126,44.64312862969291,-8.803895330447414,-250.7284044109141,276.9857918697789,79162.78338964544
20.0,-276.9857918697789,17.623676865291465,-6.1425154100638935,40.22458589678256,-16.166954083564484,-246.18424201594934,197.8870436032485,83021.78185773497
21.0,-276.9857918697789,17.42650929263411,-4.58550705949664,36.25445841688553,-8.86035408750309,-245.2937202826677,194.12218297135337,82950.64966366607
22.0,-276.9857918697789,18.629843846274657,-6.625827460034433,40.56506497867588,-5.970966322503858,-246.62016728482595,195.87874845804288,84090.90588368443
23.0,-276.9857918697789,19.130518362094865,-3.4677930068516183,48.79140451125791,8.717958426221047,-165.78152230065464,206.1029228075221,85403.47760338084
24.0,-276.9857918697789,17.652850695685505,-4.05729822955863,42.325584962649486,-5.832934152750993,-245.22699377924462,194.13071462591304,88711.8671689716
25.0,-276.9857918697789,17.393530412047994,-6.1425154100638935,40.75490599003648,-3.6730669646620915,-246.0504193002388,196.13691081993903,89045.60665887539
26.0,-276.9857918697789,14.019005166629379,-13.51622655137717,41.82607145134578,-27.49296418949391,-175.60885725825617,197.87841867785323,94995.16877160151
27.0,-276.9857918697789,18.19885986718317,-4.445080786456515,41.70141732950303,2.1623426096386176,-248.56829271386633,197.7570845124566,97750.27812490352
28.0,-276.9857918697789,17.15448390667588,-6.050735526555194,43.081956709654996,-11.992754012673783,-246.04557682444522,195.67693292504873,101629.67368986364
29.0,-276.9857918697789,20.597525917581677,-8.00430984311122,46.9727571861814,18.86803692434578,-249.182504839617,195.50054701825786,100473.94769899274
30.0,-276.9857918697789,16.972805166369344,-1.3623611961318787,43.52611556057877,-15.975170942684956,-160.15573567673465,199.9564461955565,104147.99546491799
31.0,-276.9857918697789,18.151312603028305,-11.198154878437375,38.88964917204764,-3.10470609846895,-251.8900970441791,188.41168637512075,106674.80124872667
32.0,-276.9857918697789,20.150368953506494,-7.888199225376397,46.05900450825695,21.617544439830954,-248.75818497030713,203.82447013255035,109408.38140928475
33.0,-276.9857918697789,19.623408892837514,-6.725333048118527,53.922303291427845,11.293196935881113,-246.85413429734794,211.4116059680032,111194.333262967
34.0,-279.4725827945002,20.915745145226783,-10.238977475605566,42.87052576421483,23.587180925483423,-246.98631202791572,279.4725827945002,113023.09473792766
35.0,-279.4725827945002,20.40537459361282,-3.8310127461718686,46.71970378272043,6.2524853055819145,-165.78775412358223,275.0078190630685,114729.91438065315
36.0,-279.4725827945002,21.104102886034465,-21.166762574135184,42.257902433963736,25.96369884642161,-174.81256357135584,194.23701588521095,117663.71086099648
37.0,-279.4725827945002,22.38153319853325,0.8563694845107364,43.33967071653755,32.10649384679897,-157.2354034623366,198.95840531528714,117526.51678913039
38.0,-279.4725827945002,19.988909132063306,-1.133489083946202,50.35376610589169,6.29225718213724,-167.83853124448572,201.99871945572406,121718.63701846996
39.0,-279.4725827945002,22.559308146609993,-1.2191745868599213,52.25387313144847,25.459890455758337,-165.67716368226658,203.98366520477435,124281.29334818877
40.0,-279.4725827945002,22.857196776533797,-15.484440431054168,45.88325357881682,36.10457340498876,-256.39251407728636,191.80227970802753,124822.72521141854
41.0,-279.4725827945002,23.268327474469388,-15.64855571288897,48.6444497701689,41.38896731527218,-174.09717809370613,204.28912013476128,124788.99987896474
42.0,-279.4725827945002,23.869778202205524,-18.714695472625444,51.71495539123987,45.099647078906635,-253.53027923668884,206.56188775759944,129859.74700949955
43.0,-279.4725827945002,25.856676673948627,-7.129555012878161,53.91106880377774,65.49466200770652,-167.51664679123752,210.84076972462196,130302.75862712914
44.0,-279.4725827945002,23.141666977240238,-1.294312659554464,48.39937671604716,44.402041072419955,-159.20361657703674,197.0069401734713,132189.60535094625
45.0,-279.4725827945002,23.08240261981046,-6.866298788311983,48.58101148422471,30.18692677943893,-252.04299500526838,199.06674389070486,131175.84169588928
46.0,-279.4725827945002,23.410872963162436,-18.181934805562296,43.41937550537975,42.59905910558191,-246.84789323228944,197.8003540305958,134738.77412954578
47.0,-279.4725827945002,23.151610675261804,-13.515529962825294,51.26269294041742,49.74923213922597,-249.76037119307037,276.0021819904534,132055.90913220853
48.0,-279.4725827945002,23.176578427335766,-3.7044481852273137,48.86091350365311,48.259333546397485,-166.16218446623495,206.95179271093397,130480.86156987371
49.0,-279.4725827945002,25.798773487940963,-1.1323616934088747,44.55657853485323,72.32040286204976,-157.3022814538907,266.7163488544301,129783.30619282041
50.0,-279.4725827945002,26.879726368819494,-5.981772128508488,46.145830176830714,69.5142732295799,-245.89930700126607,196.2011404055427,129757.41223821287
51.0,-279.4725827945002,26.153072954936246,1.1922483101210943,50.45035001173094,71.97485685035012,-160.8186710229463,205.10156240430013,131412.26696999598
52.0,-279.4725827945002,27.35081343342382,2.1581185129542177,46.3328589430798,77.83523620923798,-154.5535132707192,198.32453152493028,131784.50065609318
53.0,-279.4725827945002,28.530624204013098,2.0996985029605497,49.789324837081715,96.98316500802713,-163.335369627455,202.2821432804399,132667.93068725232
54.0,-279.4725827945002,30.348286224154336,5.099435154367228,52.361387670421216,98.28859399491728,-158.97779423078882,216.9904799955296,133808.51088201022
55.0,-279.4725827945002,28.373464246585833,-16.56210091367494,46.05759432242327,93.04725552921242,-246.08850680410896,198.49137113831537,131717.28286267442
56.0,-279.4725827945002,27.05876823420757,-15.447740608084715,48.00254689645089,78.16703280234591,-178.04969594202282,255.5965953469506,134714.65938415495
57.0,-279.4725827945002,28.660632963418006,-23.34468157053351,50.419706245894204,97.56832810125903,-182.248275235841,279.3402940000708,135430.32657628873
58.0,-279.4725827945002,28.377172361191636,-1.3039183704461337,50.65949648346144,96.83282513536753,-148.99190149623598,206.8264193043529,133098.2806994672
59.0,-279.4725827945002,29.015022287039063,-1.1323616934088747,44.566517620452224,98.55937894808521,-146.8936936951489,266.3272606507687,135509.61992547297
60.0,-279.4725827945002,30.055914982556164,-18.42907709264748,48.450531363277456,106.85791471982675,-180.382855111426,200.2940407249997,134499.24312491302
