step, bsf, mean_fitness, std_fitness, min_fitness, max_fitness, sq_disance_diversity
0, 56.80968459414685, -0.13028620787760484, 11.38069810106795, -7.241366283322318, 56.80968459414685, 1.7295642311322184e+16
1, 57.579465000727716, 12.786844521318482, 18.809470954534284, -5.996452088619021, 57.579465000727716, 7863993429118305.0
2, 57.579465000727716, 19.501103074094377, 21.920134749847016, -6.415096959171596, 57.579465000727716, 3759047718108101.0
3, 57.579465000727716, 31.41602238120311, 23.062660473591457, -6.104793232414985, 57.579465000727716, 3368310855449859.5
4, 57.579465000727716, 53.1201655395494, 8.704869662979686, 21.82951600496185, 57.579465000727716, 1093330637378941.6
5, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3560701.232800856
6, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3671286.5235298583
7, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3714762.47496842
8, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3698469.0424418026
9, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3723023.5121788727
10, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3682846.019606904
11, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3651256.9341060016
12, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3634957.736284649
13, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3634977.3619910134
14, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3604886.3640389354
15, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3646890.070459881
16, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3603891.3013996338
17, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3630851.6957190745
18, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3713326.053381724
19, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3713080.6597515396
20, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3710898.2652386483
21, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3706248.2227751585
22, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3682720.1424389663
23, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3603492.1964813787
24, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3740158.501694721
25, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3753180.269986734
26, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3763765.407508195
27, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3681064.0478305463
28, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3670312.910879282
29, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3663051.4299032902
30, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3670709.270384781
31, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3612514.425138459
32, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3551447.062575205
33, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3578314.6341695674
34, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3656715.20151205
35, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3740726.5568005294
36, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3744006.20329003
37, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3712747.253973323
38, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3694996.1763435123
39, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3708824.1740276855
40, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3691936.815477835
41, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3611470.0889391736
42, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3604805.7865883233
43, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3678577.6038703946
44, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3673655.2998885643
45, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3625017.5888094893
46, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3650107.751936825
47, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3674739.2222984424
48, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3648219.918606174
49, 57.579465000727716, 57.579465000727716, 0.0, 57.579465000727716, 57.579465000727716, 3723670.4468469457
