step, bsf, mean_fitness, std_fitness, min_fitness, max_fitness, sq_disance_diversity
0, 92.17237888630936, 9.749149238077415, 27.02146278581428, -6.300785794663244, 92.17237888630936, 1.7365675608077804e+16
1, 91.77237888630937, 6.493198301275416, 24.98073618612003, -5.910796644040528, 91.77237888630937, 1.6875769377830378e+16
2, 92.13703951986405, 23.734830545746103, 39.065093020314265, -6.584791392385717, 92.13703951986405, 1.5313572544495668e+16
3, 92.35297592783951, 35.12233321479314, 35.16880093364808, -6.163314804034641, 92.35297592783951, 1.5225836505551578e+16
4, 89.82385026742617, 43.699995168267904, 42.160673998963084, -5.786897381366708, 89.82385026742617, 1.2504799549463916e+16
5, 88.41639337829167, 88.01442200935082, 3.99956462172686, 48.21925648420767, 88.41639337829167, 333821661651375.1
6, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.2663269881263245e-14
7, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.3829496527291595e-14
8, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.504689822056745e-14
9, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.7873143538571454e-14
10, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.7140558800037986e-14
11, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.4926540291046085e-14
12, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.4770528793016264e-14
13, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.314040462224874e-14
14, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.2368381753878067e-14
15, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.746994735445892e-14
16, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.103193830145121e-14
17, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.231412689672135e-14
18, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 2.7381544375580096e-14
19, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 2.938129685262983e-14
20, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.5922291329772956e-14
21, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.627608770609246e-14
22, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.6681651468526246e-14
23, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.178853880735348e-14
24, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.382431706803144e-14
25, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 2.998238132876452e-14
26, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.6042006982629247e-14
27, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.7072922034651243e-14
28, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.051757358281137e-14
29, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.205546650135614e-14
30, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 2.7623115203334093e-14
31, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.194337086215207e-14
32, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.25542605304728e-14
33, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.0486136858281106e-14
34, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.4411386600429416e-14
35, 88.41639337829167, 88.41639337829164, 2.842170943040401e-14, 88.41639337829167, 88.41639337829167, 3.489991798386307e-14
